,time,date,month.year,site,transect.number,meter,side,Acerv,WBDint,WBD,Timepoint,Timepoint1
881,Winter16,1/10/2016,16-Jan,Moguls,1,32,R,0,0,0,T2,T2: Winter16
882,Winter16,1/10/2016,16-Jan,Moguls,1,33,R,0,0,0,T2,T2: Winter16
883,Winter16,1/10/2016,16-Jan,Moguls,1,34,R,0,0,0,T2,T2: Winter16
884,Winter16,1/10/2016,16-Jan,Moguls,1,35,R,0,0,0,T2,T2: Winter16
885,Winter16,1/10/2016,16-Jan,Moguls,1,36,R,0,0,0,T2,T2: Winter16
886,Winter16,1/10/2016,16-Jan,Moguls,1,37,R,0,0,0,T2,T2: Winter16
887,Winter16,1/10/2016,16-Jan,Moguls,1,38,R,1,1,1,T2,T2: Winter16
888,Winter16,1/10/2016,16-Jan,Moguls,1,39,R,1,0,0,T2,T2: Winter16
889,Winter16,1/10/2016,16-Jan,Moguls,1,40,R,0,0,0,T2,T2: Winter16
890,Winter16,1/10/2016,16-Jan,Moguls,1,41,R,0,0,0,T2,T2: Winter16
891,Winter16,1/10/2016,16-Jan,Moguls,1,42,R,0,0,0,T2,T2: Winter16
892,Winter16,1/10/2016,16-Jan,Moguls,1,43,R,0,0,0,T2,T2: Winter16
893,Winter16,1/10/2016,16-Jan,Moguls,1,44,R,0,0,0,T2,T2: Winter16
894,Winter16,1/10/2016,16-Jan,Moguls,1,45,R,0,0,0,T2,T2: Winter16
895,Winter16,1/10/2016,16-Jan,Moguls,1,46,R,0,0,0,T2,T2: Winter16
896,Winter16,1/10/2016,16-Jan,Moguls,1,47,R,0,0,0,T2,T2: Winter16
897,Winter16,1/10/2016,16-Jan,Moguls,1,48,R,0,0,0,T2,T2: Winter16
898,Winter16,1/10/2016,16-Jan,Moguls,1,49,R,0,0,0,T2,T2: Winter16
899,Summer16,6/30/2016,16-Jun,HS,1,0,L,0,0,0,T3,T3: Summer16
900,Summer16,6/30/2016,16-Jun,HS,1,1,L,0,0,0,T3,T3: Summer16
901,Summer16,6/30/2016,16-Jun,HS,1,2,L,0,0,0,T3,T3: Summer16
902,Summer16,6/30/2016,16-Jun,HS,1,3,L,0,0,0,T3,T3: Summer16
903,Summer16,6/30/2016,16-Jun,HS,1,4,L,0,0,0,T3,T3: Summer16
904,Summer16,6/30/2016,16-Jun,HS,1,5,L,1,0,0,T3,T3: Summer16
905,Summer16,6/30/2016,16-Jun,HS,1,6,L,1,3,1,T3,T3: Summer16
906,Summer16,6/30/2016,16-Jun,HS,1,7,L,1,3,1,T3,T3: Summer16
907,Summer16,6/30/2016,16-Jun,HS,1,8,L,1,0,0,T3,T3: Summer16
908,Summer16,6/30/2016,16-Jun,HS,1,9,L,1,0,0,T3,T3: Summer16
909,Summer16,6/30/2016,16-Jun,HS,1,10,L,1,0,0,T3,T3: Summer16
910,Summer16,6/30/2016,16-Jun,HS,1,11,L,1,0,0,T3,T3: Summer16
911,Summer16,6/30/2016,16-Jun,HS,1,12,L,1,0,0,T3,T3: Summer16
912,Summer16,6/30/2016,16-Jun,HS,1,13,L,1,0,0,T3,T3: Summer16
913,Summer16,6/30/2016,16-Jun,HS,1,14,L,1,1,1,T3,T3: Summer16
914,Summer16,6/30/2016,16-Jun,HS,1,15,L,1,2,1,T3,T3: Summer16
915,Summer16,6/30/2016,16-Jun,HS,1,16,L,1,0,0,T3,T3: Summer16
916,Summer16,6/30/2016,16-Jun,HS,1,17,L,1,0,0,T3,T3: Summer16
917,Summer16,6/30/2016,16-Jun,HS,1,18,L,1,0,0,T3,T3: Summer16
918,Summer16,6/30/2016,16-Jun,HS,1,19,L,1,0,0,T3,T3: Summer16
919,Summer16,6/30/2016,16-Jun,HS,1,20,L,1,1,1,T3,T3: Summer16
920,Summer16,6/30/2016,16-Jun,HS,1,21,L,1,1,1,T3,T3: Summer16
921,Summer16,6/30/2016,16-Jun,HS,1,22,L,1,1,1,T3,T3: Summer16
922,Summer16,6/30/2016,16-Jun,HS,1,23,L,1,1,1,T3,T3: Summer16
923,Summer16,6/30/2016,16-Jun,HS,1,24,L,1,1,1,T3,T3: Summer16
924,Summer16,6/30/2016,16-Jun,HS,1,25,L,1,0,0,T3,T3: Summer16
925,Summer16,6/30/2016,16-Jun,HS,1,26,L,1,0,0,T3,T3: Summer16
926,Summer16,6/30/2016,16-Jun,HS,1,27,L,1,1,1,T3,T3: Summer16
927,Summer16,6/30/2016,16-Jun,HS,1,28,L,1,0,0,T3,T3: Summer16
928,Summer16,6/30/2016,16-Jun,HS,1,29,L,1,2,1,T3,T3: Summer16
929,Summer16,6/30/2016,16-Jun,HS,1,30,L,1,0,0,T3,T3: Summer16
930,Summer16,6/30/2016,16-Jun,HS,1,31,L,1,2,1,T3,T3: Summer16
931,Summer16,6/30/2016,16-Jun,HS,1,32,L,1,0,0,T3,T3: Summer16
932,Summer16,6/30/2016,16-Jun,HS,1,33,L,1,2,1,T3,T3: Summer16
933,Summer16,6/30/2016,16-Jun,HS,1,34,L,1,0,0,T3,T3: Summer16
934,Summer16,6/30/2016,16-Jun,HS,1,35,L,1,2,1,T3,T3: Summer16
935,Summer16,6/30/2016,16-Jun,HS,1,36,L,1,0,0,T3,T3: Summer16
936,Summer16,7/1/2016,16-Jul,Sebastian,1,0,L,0,0,0,T3,T3: Summer16
937,Summer16,7/1/2016,16-Jul,Sebastian,1,1,L,0,0,0,T3,T3: Summer16
938,Summer16,7/1/2016,16-Jul,Sebastian,1,2,L,0,0,0,T3,T3: Summer16
939,Summer16,7/1/2016,16-Jul,Sebastian,1,3,L,1,0,0,T3,T3: Summer16
940,Summer16,7/1/2016,16-Jul,Sebastian,1,4,L,1,0,0,T3,T3: Summer16
941,Summer16,7/1/2016,16-Jul,Sebastian,1,5,L,1,1,1,T3,T3: Summer16
942,Summer16,7/1/2016,16-Jul,Sebastian,1,6,L,1,1,1,T3,T3: Summer16
943,Summer16,7/1/2016,16-Jul,Sebastian,1,7,L,1,2,1,T3,T3: Summer16
944,Summer16,7/1/2016,16-Jul,Sebastian,1,8,L,1,3,1,T3,T3: Summer16
945,Summer16,7/1/2016,16-Jul,Sebastian,1,9,L,1,3,1,T3,T3: Summer16
946,Summer16,7/1/2016,16-Jul,Sebastian,1,10,L,1,1,1,T3,T3: Summer16
947,Summer16,7/1/2016,16-Jul,Sebastian,1,11,L,1,2,1,T3,T3: Summer16
948,Summer16,7/1/2016,16-Jul,Sebastian,1,12,L,1,0,0,T3,T3: Summer16
949,Summer16,7/1/2016,16-Jul,Sebastian,1,13,L,1,0,0,T3,T3: Summer16
950,Summer16,7/1/2016,16-Jul,Sebastian,1,14,L,1,2,1,T3,T3: Summer16
951,Summer16,7/1/2016,16-Jul,Sebastian,1,15,L,1,0,0,T3,T3: Summer16
952,Summer16,7/1/2016,16-Jul,Sebastian,1,16,L,1,0,0,T3,T3: Summer16
953,Summer16,7/1/2016,16-Jul,Sebastian,1,17,L,1,2,1,T3,T3: Summer16
954,Summer16,7/1/2016,16-Jul,Sebastian,1,18,L,1,2,1,T3,T3: Summer16
955,Summer16,7/1/2016,16-Jul,Sebastian,1,19,L,0,0,0,T3,T3: Summer16
956,Summer16,7/1/2016,16-Jul,Sebastian,1,20,L,0,0,0,T3,T3: Summer16
957,Summer16,7/1/2016,16-Jul,Sebastian,1,21,L,0,0,0,T3,T3: Summer16
958,Summer16,7/1/2016,16-Jul,Sebastian,1,22,L,0,0,0,T3,T3: Summer16
959,Summer16,7/1/2016,16-Jul,Sebastian,1,23,L,1,1,1,T3,T3: Summer16
960,Summer16,7/1/2016,16-Jul,Sebastian,1,24,L,1,2,1,T3,T3: Summer16
961,Summer16,7/1/2016,16-Jul,Sebastian,1,25,L,1,0,0,T3,T3: Summer16
962,Summer16,7/1/2016,16-Jul,Sebastian,1,26,L,1,0,0,T3,T3: Summer16
963,Summer16,7/1/2016,16-Jul,Sebastian,1,27,L,1,4,1,T3,T3: Summer16
964,Summer16,7/1/2016,16-Jul,Sebastian,1,28,L,1,0,0,T3,T3: Summer16
965,Summer16,7/1/2016,16-Jul,Sebastian,1,29,L,1,0,0,T3,T3: Summer16
966,Summer16,7/1/2016,16-Jul,Sebastian,1,30,L,1,0,0,T3,T3: Summer16
967,Summer16,7/1/2016,16-Jul,Sebastian,1,31,L,1,0,0,T3,T3: Summer16
968,Summer16,7/1/2016,16-Jul,Sebastian,1,32,L,1,0,0,T3,T3: Summer16
969,Summer16,7/1/2016,16-Jul,Sebastian,1,33,L,1,0,0,T3,T3: Summer16
970,Summer16,7/1/2016,16-Jul,Sebastian,1,34,L,0,0,0,T3,T3: Summer16
971,Summer16,7/1/2016,16-Jul,Sebastian,1,35,L,0,0,0,T3,T3: Summer16
972,Summer16,7/1/2016,16-Jul,Sebastian,1,36,L,0,0,0,T3,T3: Summer16
973,Summer16,7/1/2016,16-Jul,Sebastian,1,37,L,1,2,1,T3,T3: Summer16
974,Summer16,7/1/2016,16-Jul,Sebastian,1,38,L,1,0,0,T3,T3: Summer16
975,Summer16,7/1/2016,16-Jul,Sebastian,1,39,L,1,0,0,T3,T3: Summer16
976,Summer16,7/1/2016,16-Jul,Sebastian,1,40,L,1,2,1,T3,T3: Summer16
977,Summer16,7/1/2016,16-Jul,CK4,1,0,L,0,0,0,T3,T3: Summer16
978,Summer16,7/1/2016,16-Jul,CK4,1,1,L,0,0,0,T3,T3: Summer16
979,Summer16,7/1/2016,16-Jul,CK4,1,2,L,0,0,0,T3,T3: Summer16
980,Summer16,7/1/2016,16-Jul,CK4,1,3,L,0,0,0,T3,T3: Summer16
981,Summer16,7/1/2016,16-Jul,CK4,1,4,L,0,0,0,T3,T3: Summer16
982,Summer16,7/1/2016,16-Jul,CK4,1,5,L,0,0,0,T3,T3: Summer16
983,Summer16,7/1/2016,16-Jul,CK4,1,6,L,0,0,0,T3,T3: Summer16
984,Summer16,7/1/2016,16-Jul,CK4,1,7,L,0,0,0,T3,T3: Summer16
985,Summer16,7/1/2016,16-Jul,CK4,1,8,L,1,0,0,T3,T3: Summer16
986,Summer16,7/1/2016,16-Jul,CK4,1,9,L,1,0,0,T3,T3: Summer16
987,Summer16,7/1/2016,16-Jul,CK4,1,10,L,1,2,1,T3,T3: Summer16
988,Summer16,7/1/2016,16-Jul,CK4,1,11,L,1,0,0,T3,T3: Summer16
989,Summer16,7/1/2016,16-Jul,CK4,1,12,L,1,0,0,T3,T3: Summer16
990,Summer16,7/1/2016,16-Jul,CK4,1,13,L,1,0,0,T3,T3: Summer16
991,Summer16,7/1/2016,16-Jul,CK4,1,14,L,1,2,1,T3,T3: Summer16
992,Summer16,7/1/2016,16-Jul,CK4,1,15,L,1,0,0,T3,T3: Summer16
993,Summer16,7/1/2016,16-Jul,CK4,1,16,L,1,0,0,T3,T3: Summer16
994,Summer16,7/1/2016,16-Jul,CK4,1,17,L,1,0,0,T3,T3: Summer16
995,Summer16,7/1/2016,16-Jul,CK4,1,18,L,1,0,0,T3,T3: Summer16
996,Summer16,7/1/2016,16-Jul,CK4,1,19,L,1,1,1,T3,T3: Summer16
997,Summer16,7/1/2016,16-Jul,CK4,1,20,L,1,2,1,T3,T3: Summer16
998,Summer16,7/1/2016,16-Jul,CK4,1,21,L,1,1,1,T3,T3: Summer16
999,Summer16,7/1/2016,16-Jul,CK4,1,22,L,1,0,0,T3,T3: Summer16
1000,Summer16,7/1/2016,16-Jul,CK4,1,23,L,1,0,0,T3,T3: Summer16
1001,Summer16,7/1/2016,16-Jul,CK4,1,24,L,1,2,1,T3,T3: Summer16
1002,Summer16,7/1/2016,16-Jul,CK4,1,25,L,1,1,1,T3,T3: Summer16
1003,Summer16,7/1/2016,16-Jul,CK4,1,26,L,1,0,0,T3,T3: Summer16
1004,Summer16,7/1/2016,16-Jul,CK4,1,27,L,1,2,1,T3,T3: Summer16
1005,Summer16,7/1/2016,16-Jul,CK4,1,28,L,1,3,1,T3,T3: Summer16
1006,Summer16,7/1/2016,16-Jul,CK4,1,29,L,1,1,1,T3,T3: Summer16
1007,Summer16,7/1/2016,16-Jul,CK4,1,30,L,1,0,0,T3,T3: Summer16
1008,Summer16,7/1/2016,16-Jul,CK4,1,31,L,1,0,0,T3,T3: Summer16
1009,Summer16,7/1/2016,16-Jul,CK4,1,32,L,1,1,1,T3,T3: Summer16
1010,Summer16,7/1/2016,16-Jul,CK4,1,33,L,1,0,0,T3,T3: Summer16
1011,Summer16,7/1/2016,16-Jul,CK4,1,34,L,1,0,0,T3,T3: Summer16
1012,Summer16,7/1/2016,16-Jul,CK4,1,35,L,1,1,1,T3,T3: Summer16
1013,Summer16,7/1/2016,16-Jul,CK4,1,36,L,1,0,0,T3,T3: Summer16
1014,Summer16,7/1/2016,16-Jul,CK4,1,37,L,1,1,1,T3,T3: Summer16
1015,Summer16,7/1/2016,16-Jul,CK4,1,38,L,1,0,0,T3,T3: Summer16
1016,Summer16,7/1/2016,16-Jul,CK4,1,39,L,1,0,0,T3,T3: Summer16
1017,Summer16,7/1/2016,16-Jul,CK4,1,40,L,1,2,1,T3,T3: Summer16
1018,Summer16,7/1/2016,16-Jul,CK4,1,41,L,1,0,0,T3,T3: Summer16
1019,Summer16,7/1/2016,16-Jul,CK4,1,42,L,1,3,1,T3,T3: Summer16
1020,Summer16,7/1/2016,16-Jul,CK4,1,43,L,1,0,0,T3,T3: Summer16
1021,Summer16,7/1/2016,16-Jul,CK4,1,44,L,1,0,0,T3,T3: Summer16
1022,Summer16,7/1/2016,16-Jul,CK4,1,45,L,1,0,0,T3,T3: Summer16
1023,Summer16,7/1/2016,16-Jul,CK4,1,46,L,1,0,0,T3,T3: Summer16
1024,Summer16,7/1/2016,16-Jul,CK4,1,47,L,1,0,0,T3,T3: Summer16
1025,Summer16,7/1/2016,16-Jul,CK4,1,48,L,1,0,0,T3,T3: Summer16
1026,Summer16,7/1/2016,16-Jul,CK4,1,49,L,0,0,0,T3,T3: Summer16
1027,Summer16,7/2/2016,16-Jul,CK14,1,0,L,0,0,0,T3,T3: Summer16
1028,Summer16,7/2/2016,16-Jul,CK14,1,1,L,1,0,0,T3,T3: Summer16
1029,Summer16,7/2/2016,16-Jul,CK14,1,2,L,1,0,0,T3,T3: Summer16
1030,Summer16,7/2/2016,16-Jul,CK14,1,3,L,1,0,0,T3,T3: Summer16
1031,Summer16,7/2/2016,16-Jul,CK14,1,4,L,1,0,0,T3,T3: Summer16
1032,Summer16,7/2/2016,16-Jul,CK14,1,5,L,1,0,0,T3,T3: Summer16
1033,Summer16,7/2/2016,16-Jul,CK14,1,6,L,1,3,1,T3,T3: Summer16
1034,Summer16,7/2/2016,16-Jul,CK14,1,7,L,1,0,0,T3,T3: Summer16
1035,Summer16,7/2/2016,16-Jul,CK14,1,8,L,1,0,0,T3,T3: Summer16
1036,Summer16,7/2/2016,16-Jul,CK14,1,9,L,1,0,0,T3,T3: Summer16
1037,Summer16,7/2/2016,16-Jul,CK14,1,10,L,1,1,1,T3,T3: Summer16
1038,Summer16,7/2/2016,16-Jul,CK14,1,11,L,1,0,0,T3,T3: Summer16
1039,Summer16,7/2/2016,16-Jul,CK14,1,12,L,1,0,0,T3,T3: Summer16
1040,Summer16,7/2/2016,16-Jul,CK14,1,13,L,1,0,0,T3,T3: Summer16
1041,Summer16,7/2/2016,16-Jul,CK14,1,14,L,1,3,1,T3,T3: Summer16
1042,Summer16,7/2/2016,16-Jul,CK14,1,15,L,1,1,1,T3,T3: Summer16
1043,Summer16,7/2/2016,16-Jul,CK14,1,16,L,1,1,1,T3,T3: Summer16
1044,Summer16,7/2/2016,16-Jul,CK14,1,17,L,1,2,1,T3,T3: Summer16
1045,Summer16,7/2/2016,16-Jul,CK14,1,18,L,1,2,1,T3,T3: Summer16
1046,Summer16,7/2/2016,16-Jul,CK14,1,19,L,1,0,0,T3,T3: Summer16
1047,Summer16,7/2/2016,16-Jul,CK14,1,20,L,0,0,0,T3,T3: Summer16
1048,Summer16,7/2/2016,16-Jul,CK14,1,21,L,0,0,0,T3,T3: Summer16
1049,Summer16,7/2/2016,16-Jul,CK14,1,22,L,0,0,0,T3,T3: Summer16
1050,Summer16,7/2/2016,16-Jul,CK14,1,23,L,0,0,0,T3,T3: Summer16
1051,Summer16,7/2/2016,16-Jul,CK14,1,24,L,0,0,0,T3,T3: Summer16
1052,Summer16,7/2/2016,16-Jul,CK14,1,25,L,1,0,0,T3,T3: Summer16
1053,Summer16,7/2/2016,16-Jul,CK14,1,26,L,1,0,0,T3,T3: Summer16
1054,Summer16,7/2/2016,16-Jul,CK14,1,27,L,1,0,0,T3,T3: Summer16
1055,Summer16,7/2/2016,16-Jul,CK14,1,28,L,1,1,1,T3,T3: Summer16
1056,Summer16,7/2/2016,16-Jul,CK14,1,29,L,1,0,0,T3,T3: Summer16
1057,Summer16,7/2/2016,16-Jul,CK14,1,30,L,1,1,1,T3,T3: Summer16
1058,Summer16,7/2/2016,16-Jul,CK14,1,31,L,1,1,1,T3,T3: Summer16
1059,Summer16,7/2/2016,16-Jul,CK14,1,32,L,1,0,0,T3,T3: Summer16
1060,Summer16,7/2/2016,16-Jul,CK14,1,33,L,0,0,0,T3,T3: Summer16
1061,Summer16,7/2/2016,16-Jul,CK14,1,34,L,0,0,0,T3,T3: Summer16
1062,Summer16,7/2/2016,16-Jul,CK14,1,35,L,1,0,0,T3,T3: Summer16
1063,Summer16,7/2/2016,16-Jul,CK14,1,36,L,1,2,1,T3,T3: Summer16
1064,Summer16,7/2/2016,16-Jul,CK14,1,37,L,1,0,0,T3,T3: Summer16
1065,Summer16,7/2/2016,16-Jul,CK14,1,38,L,1,1,1,T3,T3: Summer16
1066,Summer16,7/2/2016,16-Jul,CK14,1,39,L,1,4,1,T3,T3: Summer16
1067,Summer16,7/2/2016,16-Jul,CK14,1,40,L,1,0,0,T3,T3: Summer16
1068,Summer16,7/2/2016,16-Jul,CK14,1,41,L,1,0,0,T3,T3: Summer16
1069,Summer16,7/2/2016,16-Jul,CK14,1,42,L,1,2,1,T3,T3: Summer16
1070,Summer16,7/2/2016,16-Jul,CK14,1,43,L,1,1,1,T3,T3: Summer16
1071,Summer16,7/2/2016,16-Jul,CK14,1,44,L,1,0,0,T3,T3: Summer16
1072,Summer16,7/2/2016,16-Jul,CK14,1,45,L,1,1,1,T3,T3: Summer16
1073,Summer16,7/2/2016,16-Jul,CK14,1,46,L,1,0,0,T3,T3: Summer16
1074,Summer16,7/2/2016,16-Jul,CK14,1,47,L,1,0,0,T3,T3: Summer16
1075,Summer16,7/2/2016,16-Jul,CK14,1,48,L,0,0,0,T3,T3: Summer16
1076,Summer16,7/2/2016,16-Jul,CK14,1,49,L,0,0,0,T3,T3: Summer16
1077,Summer16,7/1/2016,16-Jul,Moguls,1,0,L,0,0,0,T3,T3: Summer16
1078,Summer16,7/1/2016,16-Jul,Moguls,1,1,L,1,0,0,T3,T3: Summer16
1079,Summer16,7/1/2016,16-Jul,Moguls,1,2,L,1,0,0,T3,T3: Summer16
1080,Summer16,7/1/2016,16-Jul,Moguls,1,3,L,1,0,0,T3,T3: Summer16
1081,Summer16,7/1/2016,16-Jul,Moguls,1,4,L,1,0,0,T3,T3: Summer16
1082,Summer16,7/1/2016,16-Jul,Moguls,1,5,L,1,2,1,T3,T3: Summer16
1083,Summer16,7/1/2016,16-Jul,Moguls,1,6,L,1,0,0,T3,T3: Summer16
1084,Summer16,7/1/2016,16-Jul,Moguls,1,7,L,1,1,1,T3,T3: Summer16
1085,Summer16,7/1/2016,16-Jul,Moguls,1,8,L,1,1,1,T3,T3: Summer16
1086,Summer16,7/1/2016,16-Jul,Moguls,1,9,L,1,0,0,T3,T3: Summer16
1087,Summer16,7/1/2016,16-Jul,Moguls,1,10,L,1,0,0,T3,T3: Summer16
1088,Summer16,7/1/2016,16-Jul,Moguls,1,11,L,1,0,0,T3,T3: Summer16
1089,Summer16,7/1/2016,16-Jul,Moguls,1,12,L,0,0,0,T3,T3: Summer16
1090,Summer16,7/1/2016,16-Jul,Moguls,1,13,L,0,0,0,T3,T3: Summer16
1091,Summer16,7/1/2016,16-Jul,Moguls,1,14,L,1,0,0,T3,T3: Summer16
1092,Summer16,7/1/2016,16-Jul,Moguls,1,15,L,1,0,0,T3,T3: Summer16
1093,Summer16,7/1/2016,16-Jul,Moguls,1,16,L,1,0,0,T3,T3: Summer16
1094,Summer16,7/1/2016,16-Jul,Moguls,1,17,L,1,0,0,T3,T3: Summer16
1095,Summer16,7/1/2016,16-Jul,Moguls,1,18,L,1,0,0,T3,T3: Summer16
1096,Summer16,7/1/2016,16-Jul,Moguls,1,19,L,0,0,0,T3,T3: Summer16
1097,Summer16,7/1/2016,16-Jul,Moguls,1,20,L,0,0,0,T3,T3: Summer16
1098,Summer16,7/1/2016,16-Jul,Moguls,1,21,L,0,0,0,T3,T3: Summer16
1099,Summer16,7/1/2016,16-Jul,Moguls,1,22,L,0,0,0,T3,T3: Summer16
1100,Summer16,7/1/2016,16-Jul,Moguls,1,23,L,0,0,0,T3,T3: Summer16
1101,Summer16,7/1/2016,16-Jul,Moguls,1,24,L,1,0,0,T3,T3: Summer16
1102,Summer16,7/1/2016,16-Jul,Moguls,1,25,L,0,0,0,T3,T3: Summer16
1103,Summer16,7/1/2016,16-Jul,Moguls,1,26,L,0,0,0,T3,T3: Summer16
1104,Summer16,7/1/2016,16-Jul,Moguls,1,27,L,0,0,0,T3,T3: Summer16
1105,Summer16,7/1/2016,16-Jul,Moguls,1,28,L,0,0,0,T3,T3: Summer16
1106,Summer16,7/1/2016,16-Jul,Moguls,1,29,L,0,0,0,T3,T3: Summer16
1107,Summer16,7/1/2016,16-Jul,Moguls,1,30,L,0,0,0,T3,T3: Summer16
1108,Summer16,7/1/2016,16-Jul,Moguls,1,31,L,0,0,0,T3,T3: Summer16
1109,Summer16,7/1/2016,16-Jul,Moguls,1,32,L,1,0,0,T3,T3: Summer16
1110,Summer16,7/1/2016,16-Jul,Moguls,1,33,L,1,0,0,T3,T3: Summer16
1111,Summer16,7/1/2016,16-Jul,Moguls,1,34,L,1,1,1,T3,T3: Summer16
1112,Summer16,7/1/2016,16-Jul,Moguls,1,35,L,1,0,0,T3,T3: Summer16
1113,Summer16,7/1/2016,16-Jul,Moguls,1,36,L,1,0,0,T3,T3: Summer16
1114,Summer16,7/1/2016,16-Jul,Moguls,1,37,L,1,2,1,T3,T3: Summer16
1115,Summer16,7/1/2016,16-Jul,Moguls,1,38,L,0,0,0,T3,T3: Summer16
1116,Summer16,7/1/2016,16-Jul,Moguls,1,39,L,0,0,0,T3,T3: Summer16
1117,Summer16,7/1/2016,16-Jul,Moguls,1,40,L,0,0,0,T3,T3: Summer16
1118,Summer16,7/1/2016,16-Jul,Moguls,1,41,L,0,0,0,T3,T3: Summer16
1119,Summer16,7/1/2016,16-Jul,Moguls,1,42,L,0,0,0,T3,T3: Summer16
1120,Summer16,7/1/2016,16-Jul,Moguls,1,43,L,0,0,0,T3,T3: Summer16
1121,Summer16,7/1/2016,16-Jul,Moguls,1,44,L,0,0,0,T3,T3: Summer16
1122,Summer16,7/1/2016,16-Jul,Moguls,1,45,L,0,0,0,T3,T3: Summer16
1123,Summer16,7/1/2016,16-Jul,Moguls,1,46,L,0,0,0,T3,T3: Summer16
1124,Summer16,7/1/2016,16-Jul,Moguls,1,47,L,0,0,0,T3,T3: Summer16
1125,Summer16,7/1/2016,16-Jul,Moguls,1,48,L,0,0,0,T3,T3: Summer16
1126,Summer16,7/1/2016,16-Jul,Moguls,1,49,L,0,0,0,T3,T3: Summer16
1127,Summer16,6/30/2016,16-Jun,HS,1,0,R,0,0,0,T3,T3: Summer16
1128,Summer16,6/30/2016,16-Jun,HS,1,1,R,0,0,0,T3,T3: Summer16
1129,Summer16,6/30/2016,16-Jun,HS,1,2,R,0,0,0,T3,T3: Summer16
1130,Summer16,6/30/2016,16-Jun,HS,1,3,R,0,0,0,T3,T3: Summer16
1131,Summer16,6/30/2016,16-Jun,HS,1,4,R,1,1,1,T3,T3: Summer16
1132,Summer16,6/30/2016,16-Jun,HS,1,5,R,1,1,1,T3,T3: Summer16
1133,Summer16,6/30/2016,16-Jun,HS,1,6,R,1,1,1,T3,T3: Summer16
1134,Summer16,6/30/2016,16-Jun,HS,1,7,R,1,0,0,T3,T3: Summer16
1135,Summer16,6/30/2016,16-Jun,HS,1,8,R,1,1,1,T3,T3: Summer16
1136,Summer16,6/30/2016,16-Jun,HS,1,9,R,1,0,0,T3,T3: Summer16
1137,Summer16,6/30/2016,16-Jun,HS,1,10,R,1,0,0,T3,T3: Summer16
1138,Summer16,6/30/2016,16-Jun,HS,1,11,R,1,1,1,T3,T3: Summer16
1139,Summer16,6/30/2016,16-Jun,HS,1,12,R,1,0,0,T3,T3: Summer16
1140,Summer16,6/30/2016,16-Jun,HS,1,13,R,1,0,0,T3,T3: Summer16
1141,Summer16,6/30/2016,16-Jun,HS,1,14,R,1,1,1,T3,T3: Summer16
1142,Summer16,6/30/2016,16-Jun,HS,1,15,R,1,0,0,T3,T3: Summer16
1143,Summer16,6/30/2016,16-Jun,HS,1,16,R,1,1,1,T3,T3: Summer16
1144,Summer16,6/30/2016,16-Jun,HS,1,17,R,1,1,1,T3,T3: Summer16
1145,Summer16,6/30/2016,16-Jun,HS,1,18,R,1,4,1,T3,T3: Summer16
1146,Summer16,6/30/2016,16-Jun,HS,1,19,R,1,0,0,T3,T3: Summer16
1147,Summer16,6/30/2016,16-Jun,HS,1,20,R,1,0,0,T3,T3: Summer16
1148,Summer16,6/30/2016,16-Jun,HS,1,21,R,1,0,0,T3,T3: Summer16
1149,Summer16,6/30/2016,16-Jun,HS,1,22,R,1,2,1,T3,T3: Summer16
1150,Summer16,6/30/2016,16-Jun,HS,1,23,R,1,2,1,T3,T3: Summer16
1151,Summer16,6/30/2016,16-Jun,HS,1,24,R,1,3,1,T3,T3: Summer16
1152,Summer16,6/30/2016,16-Jun,HS,1,25,R,1,0,0,T3,T3: Summer16
1153,Summer16,6/30/2016,16-Jun,HS,1,26,R,1,1,1,T3,T3: Summer16
1154,Summer16,6/30/2016,16-Jun,HS,1,27,R,1,0,0,T3,T3: Summer16
1155,Summer16,6/30/2016,16-Jun,HS,1,28,R,1,0,0,T3,T3: Summer16
1156,Summer16,6/30/2016,16-Jun,HS,1,29,R,1,0,0,T3,T3: Summer16
1157,Summer16,6/30/2016,16-Jun,HS,1,30,R,1,2,1,T3,T3: Summer16
1158,Summer16,6/30/2016,16-Jun,HS,1,31,R,1,2,1,T3,T3: Summer16
1159,Summer16,6/30/2016,16-Jun,HS,1,32,R,1,3,1,T3,T3: Summer16
1160,Summer16,6/30/2016,16-Jun,HS,1,33,R,1,3,1,T3,T3: Summer16
1161,Summer16,6/30/2016,16-Jun,HS,1,34,R,1,2,1,T3,T3: Summer16
1162,Summer16,6/30/2016,16-Jun,HS,1,35,R,1,1,1,T3,T3: Summer16
1163,Summer16,6/30/2016,16-Jun,HS,1,36,R,1,6,1,T3,T3: Summer16
1164,Summer16,7/1/2016,16-Jul,Sebastian,1,0,R,0,0,0,T3,T3: Summer16
1165,Summer16,7/1/2016,16-Jul,Sebastian,1,1,R,0,0,0,T3,T3: Summer16
1166,Summer16,7/1/2016,16-Jul,Sebastian,1,2,R,1,0,0,T3,T3: Summer16
1167,Summer16,7/1/2016,16-Jul,Sebastian,1,3,R,1,3,1,T3,T3: Summer16
1168,Summer16,7/1/2016,16-Jul,Sebastian,1,4,R,1,1,1,T3,T3: Summer16
1169,Summer16,7/1/2016,16-Jul,Sebastian,1,5,R,1,0,0,T3,T3: Summer16
1170,Summer16,7/1/2016,16-Jul,Sebastian,1,6,R,1,1,1,T3,T3: Summer16
1171,Summer16,7/1/2016,16-Jul,Sebastian,1,7,R,1,3,1,T3,T3: Summer16
